"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","standard_cost","list_price"
14845,28,2197,"07.08.2017",false,Approved,Norco Bicycles,Standard,medium,small,"1082,36",1216.14
14846,0,2192,"05.03.2017",false,Approved,"","","","","",1919.23
14847,73,2091,"13.05.2017",false,Approved,Solex,Standard,medium,medium,"333,18",1945.43
14848,81,577,"29.10.2017",true,Approved,Norco Bicycles,Standard,medium,small,"521,94",586.45
14849,14,589,"28.08.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1234,29",1386.84
14850,87,19,"25.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
14851,87,216,"18.06.2017",true,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
14852,0,2989,"31.07.2017",false,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
14853,8,250,"18.02.2017",false,Approved,Solex,Road,medium,small,"1516,13",1703.52
14854,84,820,"22.03.2017",false,Approved,Giant Bicycles,Road,medium,medium,"594,68",792.9
14855,17,3126,"20.11.2017",true,Approved,WeareA2B,Touring,medium,large,"57,74",1362.99
14856,86,2930,"04.02.2017",true,Approved,OHM Cycles,Standard,medium,medium,"125,07",235.63
14857,77,2210,"12.07.2017",true,Approved,WeareA2B,Standard,medium,medium,"108,76",1769.64
14858,0,31,"02.10.2017",true,Approved,Solex,Standard,medium,medium,"53,62",71.49
14859,41,3221,"10.09.2017",false,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
14860,85,462,"03.07.2017",true,Approved,WeareA2B,Standard,medium,medium,"205,36",752.64
14861,13,616,"19.02.2017",false,Approved,Solex,Standard,medium,medium,"826,51",1577.53
14862,50,1160,"25.01.2017",false,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
14863,35,2240,"11.06.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
14864,16,2312,"13.08.2017",true,Approved,Norco Bicycles,Standard,high,small,"1479,11",1661.92
14865,91,2452,"25.11.2017",false,Approved,Solex,Standard,medium,medium,"75,26",100.35
14866,79,925,"03.12.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"818,01",1555.58
14867,35,2182,"06.11.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
14868,0,608,"03.02.2017",true,Approved,Norco Bicycles,Standard,low,medium,"290,41",363.01
14869,46,3323,"06.09.2017",false,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
14870,22,3500,"11.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"45,26",60.34
14871,27,1711,"14.04.2017",false,Approved,Trek Bicycles,Standard,low,medium,"154,40",1057.51
14872,92,2008,"21.10.2017",false,Cancelled,WeareA2B,Standard,medium,small,"1259,36",1415.01
14873,53,2418,"02.03.2017",true,Approved,OHM Cycles,Standard,medium,medium,"101,58",795.34
14874,55,1388,"08.10.2017",false,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
14875,59,2548,"04.01.2017",false,Approved,Solex,Standard,medium,large,"733,58",1061.56
14876,84,232,"19.07.2017",true,Approved,Trek Bicycles,Road,medium,medium,"215,14",290.62
14877,3,2638,"27.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
14878,35,1772,"30.03.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
14879,63,94,"17.11.2017",false,Approved,Solex,Standard,medium,medium,"99,59",1483.2
14880,45,226,"05.09.2017",false,Approved,Solex,Standard,medium,medium,"84,99",441.49
14881,68,1629,"25.11.2017",true,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
14882,94,897,"28.02.2017",true,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
14883,64,733,"23.10.2017",true,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
14884,5,2618,"17.05.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"459,71",574.64
14885,80,3004,"03.05.2017",true,Approved,OHM Cycles,Touring,low,medium,"933,84",1073.07
14886,1,1128,"20.07.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
14887,43,3108,"30.06.2017",false,Approved,Solex,Standard,medium,medium,"649,49",1151.96
14888,0,76,"25.03.2017",false,Approved,Trek Bicycles,Standard,medium,medium,"388,72",499.53
14889,15,2751,"10.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
14890,0,1681,"20.07.2017",true,Approved,Trek Bicycles,Road,medium,medium,"400,13",533.51
14891,21,1927,"12.04.2017",true,Approved,Solex,Standard,medium,large,"380,74",1071.23
14892,69,2217,"13.02.2017",false,Approved,Giant Bicycles,Road,medium,medium,"594,68",792.9
14893,73,49,"19.07.2017",false,Approved,Solex,Standard,medium,medium,"333,18",1945.43
14894,25,1930,"13.03.2017",true,Approved,OHM Cycles,Standard,high,medium,"1203,40",2005.66
14895,25,2989,"18.09.2017",false,Approved,OHM Cycles,Standard,high,medium,"1203,40",2005.66
14896,0,1714,"27.01.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"173,18",230.91
14897,8,1400,"17.04.2017",true,Cancelled,Solex,Road,medium,small,"1516,13",1703.52
14898,62,721,"08.05.2017",true,Approved,Solex,Standard,medium,medium,"298,72",478.16
14899,69,10,"09.08.2017",false,Approved,Giant Bicycles,Road,medium,medium,"594,68",792.9
14900,37,783,"01.03.2017",false,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
14901,41,216,"11.02.2017",true,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
14902,62,2270,"19.06.2017",false,Approved,Solex,Standard,medium,medium,"298,72",478.16
14903,80,2700,"31.01.2017",false,Approved,OHM Cycles,Touring,low,medium,"933,84",1073.07
14904,78,2533,"14.05.2017",false,Approved,Giant Bicycles,Standard,medium,large,"709,48",1765.3
14905,0,3447,"18.08.2017",true,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
14906,100,65,"22.06.2017",false,Approved,Norco Bicycles,Road,medium,medium,"206,35",1036.59
14907,38,1971,"15.01.2017",false,Approved,Solex,Standard,medium,medium,"826,51",1577.53
14908,47,1025,"31.10.2017",true,Approved,Trek Bicycles,Road,low,small,"1531,42",1720.7
14909,52,2973,"16.07.2017",false,Approved,Solex,Road,medium,large,"820,78",1777.8
14910,73,1482,"27.02.2017",false,Approved,Solex,Standard,medium,medium,"333,18",1945.43
14911,17,351,"20.10.2017",false,Approved,Solex,Standard,high,medium,"614,80",1024.66
14912,2,2908,"29.05.2017",false,Approved,Solex,Standard,medium,medium,"53,62",71.49
14913,50,3155,"06.11.2017",true,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
14914,68,3228,"31.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
14915,41,1982,"07.09.2017",false,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
14916,67,1739,"17.09.2017",false,Approved,Norco Bicycles,Road,medium,medium,"376,84",544.05
14917,5,1695,"22.04.2017",false,Approved,Giant Bicycles,Standard,high,medium,"677,48",1129.13
14918,63,2165,"08.08.2017",false,Approved,Solex,Standard,medium,medium,"99,59",1483.2
14919,0,2182,"10.04.2017",true,Approved,Norco Bicycles,Road,medium,medium,"407,54",543.39
14920,51,310,"19.09.2017",true,Approved,OHM Cycles,Standard,high,medium,"1203,40",2005.66
14921,2,590,"11.09.2017",false,Approved,Solex,Standard,medium,medium,"53,62",71.49
14922,0,448,"23.03.2017",true,Approved,"","","","","",1660.68
14923,68,2702,"24.05.2017",false,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
14924,70,1513,"11.05.2017",false,Approved,Trek Bicycles,Standard,high,medium,"297,43",495.72
14925,70,144,"16.03.2017",true,Approved,Trek Bicycles,Standard,high,medium,"297,43",495.72
14926,48,1234,"12.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"950,52",1762.96
14927,77,484,"27.10.2017",true,Approved,Norco Bicycles,Road,medium,large,"795,10",1240.31
14928,97,1994,"11.06.2017",true,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
14929,62,639,"23.03.2017",false,Approved,Solex,Standard,medium,medium,"298,72",478.16
14930,32,938,"08.09.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"211,37",642.7
14931,31,1,"14.12.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"173,18",230.91
14932,49,1785,"21.01.2017",true,Approved,Trek Bicycles,Road,medium,medium,"400,13",533.51
14933,37,2013,"13.11.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
14934,70,647,"02.02.2017",false,Approved,Trek Bicycles,Standard,high,medium,"297,43",495.72
14935,36,2812,"15.07.2017",false,Approved,Solex,Standard,low,medium,"74,51",1289.85
14936,32,2203,"05.08.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
14937,26,1597,"26.03.2017",false,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
14938,57,1906,"21.04.2017",false,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
14939,99,1807,"23.06.2017",true,Approved,Trek Bicycles,Road,low,small,"1531,42",1720.7
14940,24,570,"25.11.2017",false,Approved,Solex,Road,medium,large,"820,78",1777.8
14941,78,1603,"07.12.2017",true,Approved,Giant Bicycles,Standard,medium,large,"709,48",1765.3
14942,90,825,"20.12.2017",true,Approved,Norco Bicycles,Standard,low,medium,"290,41",363.01
14943,21,3064,"23.05.2017",false,Approved,Solex,Standard,medium,large,"380,74",1071.23
14944,10,221,"02.02.2017",true,Approved,WeareA2B,Touring,medium,medium,"363,25",1466.68
14945,59,145,"24.05.2017",false,Approved,Solex,Standard,medium,large,"733,58",1061.56
14946,35,539,"09.09.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
14947,15,423,"25.01.2017",true,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
14948,15,3014,"18.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
14949,3,648,"01.02.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
14950,44,445,"15.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"108,76",1769.64
14951,63,528,"22.04.2017",true,Approved,Solex,Standard,medium,medium,"99,59",1483.2
14952,79,1611,"15.02.2017",true,Approved,Solex,Touring,medium,large,"675,03",2083.94
14953,0,1358,"05.11.2017",false,Approved,Giant Bicycles,Standard,medium,large,"528,43",569.56
14954,57,3445,"13.05.2017",true,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
14955,75,2793,"06.03.2017",false,Approved,Giant Bicycles,Touring,medium,large,"863,95",1873.97
14956,45,22,"24.09.2017",true,Approved,Solex,Standard,medium,medium,"84,99",441.49
14957,22,1580,"16.04.2017",false,Approved,Solex,Standard,medium,medium,"431,45",575.27
14958,19,1958,"22.10.2017",true,Approved,OHM Cycles,Road,high,large,"7,21",12.01
14959,0,2045,"13.09.2017",false,Approved,Solex,Standard,medium,medium,"75,26",100.35
14960,54,938,"30.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
14961,57,2771,"16.11.2017",true,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
14962,78,2190,"01.07.2017",false,Approved,Giant Bicycles,Standard,medium,large,"709,48",1765.3
14963,6,1176,"14.10.2017",false,Approved,OHM Cycles,Standard,high,medium,"136,73",227.88
14964,49,2385,"31.10.2017",false,Approved,Trek Bicycles,Road,medium,medium,"400,13",533.51
14965,31,1616,"05.06.2017",false,Approved,WeareA2B,Standard,medium,medium,"205,36",752.64
14966,46,965,"05.02.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
14967,3,3204,"04.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
14968,87,2540,"10.04.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
14969,27,3476,"20.08.2017",true,Approved,Trek Bicycles,Standard,medium,medium,"388,72",499.53
14970,57,3045,"17.09.2017",true,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
14971,63,2787,"23.11.2017",false,Approved,Solex,Standard,medium,medium,"99,59",1483.2
14972,84,1331,"25.12.2017",true,Approved,Giant Bicycles,Road,medium,medium,"594,68",792.9
14973,22,2063,"11.03.2017",false,Approved,WeareA2B,Standard,medium,medium,"45,26",60.34
14974,26,2388,"02.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
14975,49,717,"26.07.2017",true,Approved,Trek Bicycles,Road,medium,medium,"400,13",533.51
14976,12,775,"26.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"161,60",1231.15
14977,97,1772,"15.07.2017",false,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
14978,88,877,"03.07.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"381,10",1198.46
14979,5,1678,"23.10.2017",false,Approved,Giant Bicycles,Standard,high,medium,"677,48",1129.13
14980,94,2653,"22.06.2017",true,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
14981,92,3164,"27.07.2017",true,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
14982,38,29,"08.12.2017",true,Approved,Solex,Standard,medium,medium,"826,51",1577.53
14983,88,1468,"16.01.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"381,10",1198.46
14984,42,2576,"07.05.2017",false,Approved,OHM Cycles,Road,medium,small,"1610,90",1810.0
14985,4,3495,"11.02.2017",false,Approved,Solex,Standard,medium,medium,"99,59",1483.2
14986,6,457,"06.09.2017",true,Approved,Solex,Standard,high,medium,"448,90",748.17
14987,53,442,"06.02.2017",false,Approved,OHM Cycles,Standard,medium,medium,"101,58",795.34
14988,38,1460,"15.05.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
14989,58,1991,"15.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"141,40",912.52
14990,96,174,"26.10.2017",false,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
14991,22,2071,"14.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"45,26",60.34
14992,64,2843,"17.07.2017",true,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
14993,48,3275,"31.03.2017",true,Approved,WeareA2B,Standard,medium,medium,"950,52",1762.96
14994,35,3112,"19.12.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
14995,82,2712,"04.01.2017",false,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
14996,52,599,"06.09.2017",true,Approved,OHM Cycles,Road,medium,medium,"829,51",1280.28
14997,13,3343,"20.07.2017",true,Approved,Solex,Standard,medium,medium,"589,27",1163.89
14998,23,3246,"18.05.2017",false,Approved,Norco Bicycles,Mountain,low,small,"612,88",688.63
14999,14,1507,"31.08.2017",false,Approved,Solex,Standard,high,large,"1105,75",1842.92
15000,77,276,"26.01.2017",true,Approved,Norco Bicycles,Road,medium,large,"795,10",1240.31
15001,8,1547,"12.08.2017",true,Approved,Solex,Road,medium,small,"1516,13",1703.52
15002,87,2475,"10.05.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
15003,67,2540,"29.07.2017",false,Approved,Norco Bicycles,Road,medium,medium,"376,84",544.05
15004,38,933,"14.09.2017",false,Approved,Solex,Standard,medium,medium,"826,51",1577.53
15005,59,2228,"30.01.2017",true,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
15006,27,1498,"19.05.2017",true,Approved,Trek Bicycles,Standard,medium,medium,"388,72",499.53
15007,25,3223,"07.02.2017",true,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
15008,64,3210,"21.12.2017",false,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
15009,61,1975,"25.03.2017",true,Approved,OHM Cycles,Standard,low,medium,"56,93",71.16
15010,82,1722,"19.03.2017",true,Approved,Norco Bicycles,Standard,high,medium,"689,18",1148.64
15011,54,3104,"26.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
15012,49,1585,"24.06.2017",false,Approved,Trek Bicycles,Road,medium,medium,"400,13",533.51
15013,30,198,"16.08.2017",true,Approved,Solex,Standard,high,medium,"448,90",748.17
15014,35,1405,"03.06.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
15015,34,2784,"17.10.2017",false,Approved,Norco Bicycles,Road,high,large,"464,72",774.53
15016,57,1101,"08.09.2017",false,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
15017,76,1411,"07.08.2017",false,Approved,WeareA2B,Standard,low,medium,"513,85",642.31
15018,55,1245,"02.02.2017",true,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
15019,57,2537,"31.05.2017",false,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
15020,33,903,"20.05.2017",true,Approved,Giant Bicycles,Standard,medium,small,"1167,18",1311.44
15021,77,3115,"09.06.2017",false,Approved,Norco Bicycles,Road,medium,large,"795,10",1240.31
15022,90,1726,"27.04.2017",false,Approved,Solex,Standard,low,medium,"507,58",945.04
15023,82,3380,"02.08.2017",true,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
15024,1,8,"21.04.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
15025,94,2598,"04.10.2017",false,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
15026,64,1619,"25.06.2017",false,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
15027,32,1066,"06.06.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
15028,34,407,"04.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"161,60",1231.15
15029,28,2955,"15.05.2017",false,Approved,Solex,Road,medium,small,"1516,13",1703.52
15030,50,2574,"12.11.2017",false,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
15031,91,833,"10.05.2017",false,Approved,WeareA2B,Standard,low,medium,"513,85",642.31
15032,15,35,"28.03.2017",true,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
15033,19,2248,"31.03.2017",true,Approved,OHM Cycles,Road,high,large,"7,21",12.01
15034,83,1374,"25.03.2017",true,Approved,Solex,Touring,medium,large,"675,03",2083.94
15035,68,1783,"27.06.2017",true,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
15036,34,1327,"03.02.2017",true,Approved,Norco Bicycles,Road,high,large,"464,72",774.53
15037,7,1481,"02.02.2017",true,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
15038,55,2194,"09.09.2017",true,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
15039,94,2169,"05.02.2017",false,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
15040,37,1891,"10.10.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
15041,0,3375,"18.12.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"173,18",230.91
15042,40,2348,"31.10.2017",true,Approved,OHM Cycles,Standard,high,medium,"874,90",1458.17
15043,13,1219,"30.08.2017",false,Approved,Solex,Standard,medium,medium,"589,27",1163.89
15044,18,2912,"05.01.2017",false,Approved,Norco Bicycles,Standard,high,medium,"689,18",1148.64
15045,21,1531,"10.05.2017",true,Approved,Solex,Standard,medium,large,"380,74",1071.23
15046,0,1151,"05.01.2017",false,Approved,Trek Bicycles,Road,medium,medium,"215,14",290.62
15047,42,990,"21.07.2017",false,Approved,OHM Cycles,Road,medium,small,"1610,90",1810.0
15048,5,3127,"14.02.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"459,71",574.64
15049,74,2668,"30.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"400,91",1228.07
15050,3,1462,"27.07.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
15051,40,1998,"27.07.2017",true,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
15052,0,88,"12.03.2017",false,Approved,OHM Cycles,Standard,low,medium,"56,93",71.16
15053,0,2422,"19.05.2017",false,Approved,Norco Bicycles,Road,medium,medium,"407,54",543.39
15054,57,2428,"30.08.2017",true,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
15055,24,2513,"15.09.2017",false,Approved,Solex,Road,medium,large,"820,78",1777.8
15056,7,2506,"01.06.2017",false,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
15057,89,360,"03.02.2017",false,Approved,WeareA2B,Touring,medium,large,"57,74",1362.99
15058,26,886,"16.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
15059,74,768,"23.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"400,91",1228.07
15060,40,3216,"09.11.2017",false,Approved,OHM Cycles,Standard,high,medium,"874,90",1458.17
15061,14,816,"23.06.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1234,29",1386.84
15062,86,2606,"18.02.2017",true,Approved,Norco Bicycles,Road,high,large,"464,72",774.53
15063,21,373,"21.05.2017",true,Approved,WeareA2B,Touring,medium,medium,"363,25",1466.68
15064,67,1056,"06.12.2017",false,Approved,Norco Bicycles,Road,medium,medium,"376,84",544.05
15066,100,820,"23.11.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1234,29",1386.84
15067,0,1331,"08.02.2017",false,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
15068,9,1638,"03.12.2017",false,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
15069,43,32,"14.01.2017",false,Approved,Solex,Standard,medium,medium,"649,49",1151.96
15070,70,849,"29.10.2017",false,Approved,Trek Bicycles,Standard,high,medium,"297,43",495.72
15071,63,3050,"02.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
15072,42,1705,"15.12.2017",true,Approved,OHM Cycles,Road,medium,small,"1610,90",1810.0
15073,46,3251,"14.05.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
15074,46,1263,"04.03.2017",true,Approved,Solex,Standard,low,medium,"74,51",1289.85
15075,55,2041,"28.01.2017",true,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
15076,45,2538,"09.10.2017",false,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
15077,8,1954,"07.09.2017",true,Approved,Solex,Road,medium,small,"1516,13",1703.52
15078,3,3058,"06.12.2017",true,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
15079,12,3452,"28.12.2017",false,Approved,WeareA2B,Standard,medium,medium,"161,60",1231.15
15080,66,2689,"29.12.2017",true,Approved,Giant Bicycles,Road,low,small,"525,33",590.26
15081,25,1458,"01.06.2017",false,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
15082,20,1677,"24.04.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1580,47",1775.81
15083,60,1129,"14.03.2017",false,Approved,Giant Bicycles,Standard,high,small,"1759,85",1977.36
15084,47,2880,"22.09.2017",false,Approved,Trek Bicycles,Road,low,small,"1531,42",1720.7
15085,91,2082,"18.10.2017",true,Approved,Solex,Standard,medium,medium,"75,26",100.35
15086,52,3422,"01.11.2017",false,Approved,OHM Cycles,Road,medium,medium,"829,51",1280.28
15087,50,3210,"15.01.2017",false,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
15088,1,1467,"18.11.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
15089,99,1549,"13.09.2017",true,Approved,OHM Cycles,Standard,medium,medium,"770,89",1227.34
15090,49,1502,"07.05.2017",true,Approved,Trek Bicycles,Road,medium,medium,"400,13",533.51
15091,0,1432,"16.02.2017",true,Approved,OHM Cycles,Standard,low,medium,"56,93",71.16
15092,90,2610,"14.08.2017",true,Approved,Norco Bicycles,Standard,low,medium,"290,41",363.01
15093,73,380,"20.06.2017",false,Approved,Solex,Standard,medium,medium,"333,18",1945.43
15094,30,3349,"12.04.2017",true,Approved,Solex,Standard,high,medium,"448,90",748.17
15095,0,3429,"22.03.2017",true,Approved,Solex,Standard,medium,large,"151,96",202.62
15096,32,894,"03.01.2017",false,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
15097,39,1925,"25.12.2017",false,Approved,Giant Bicycles,Standard,medium,large,"582,48",1812.75
15098,94,697,"15.05.2017",true,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
15099,28,2951,"04.09.2017",true,Approved,Solex,Road,medium,small,"1516,13",1703.52
15100,22,1167,"22.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"45,26",60.34
15101,49,13,"01.03.2017",true,Approved,Solex,Standard,medium,large,"733,58",1061.56
15102,35,1375,"24.05.2017",false,Approved,Trek Bicycles,Standard,low,medium,"154,40",1057.51
15103,63,1610,"30.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
15104,97,2027,"16.12.2017",true,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
15105,13,2646,"30.08.2017",true,Approved,Solex,Standard,medium,medium,"589,27",1163.89
15106,67,1954,"09.07.2017",false,Approved,Norco Bicycles,Road,medium,medium,"376,84",544.05
15107,98,315,"17.11.2017",true,Approved,Trek Bicycles,Standard,high,medium,"215,03",358.39
15108,11,3094,"08.04.2017",false,Approved,Giant Bicycles,Standard,high,medium,"764,96",1274.93
15109,98,842,"17.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"101,58",795.34
15110,56,883,"13.11.2017",false,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
15111,55,1644,"20.09.2017",true,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
15112,100,825,"06.02.2017",false,Approved,Norco Bicycles,Road,medium,medium,"206,35",1036.59
15113,46,3381,"05.04.2017",true,Approved,Solex,Standard,low,medium,"74,51",1289.85
15114,88,3296,"13.03.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"381,10",1198.46
15115,92,1699,"10.01.2017",false,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
15116,9,2502,"10.04.2017",false,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
15117,3,3215,"25.03.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
15118,26,1557,"24.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
15119,46,3386,"07.10.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
15120,52,1520,"16.07.2017",true,Approved,OHM Cycles,Road,medium,medium,"829,51",1280.28
15121,62,270,"19.12.2017",true,Approved,Solex,Standard,medium,medium,"298,72",478.16
15122,40,1801,"01.06.2017",true,Approved,OHM Cycles,Standard,high,medium,"874,90",1458.17
15123,85,3066,"17.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"205,36",752.64
15124,9,1001,"10.02.2017",false,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
15125,81,2587,"29.08.2017",true,Approved,Norco Bicycles,Standard,medium,small,"521,94",586.45
15126,19,1270,"24.03.2017",false,Approved,OHM Cycles,Road,high,large,"7,21",12.01
15127,56,1139,"22.10.2017",true,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
15128,20,626,"09.02.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1580,47",1775.81
15129,95,1068,"17.01.2017",false,Approved,Giant Bicycles,Standard,medium,large,"528,43",569.56
15130,40,3157,"20.04.2017",true,Approved,OHM Cycles,Standard,high,medium,"874,90",1458.17
15131,35,2899,"30.11.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
15132,41,3335,"17.08.2017",false,Approved,Solex,Road,medium,medium,"312,74",416.98
15133,86,2640,"20.03.2017",true,Approved,OHM Cycles,Standard,medium,medium,"125,07",235.63
15134,42,2633,"20.01.2017",true,Approved,OHM Cycles,Road,medium,small,"1610,90",1810.0
15135,91,409,"17.05.2017",false,Approved,Solex,Standard,medium,medium,"75,26",100.35
